,id,corpus_id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes,dataset_name,dataset_idx,image_link
7586,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,GB-Lbl : Harley 4951,,173r,,,,feast_0631,genre_in,,http://musmed.eu/source/29527,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,http://www.bl.uk/manuscripts/Viewer.aspx?ref=harley_ms_4951_f173r
7587,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,CH-SGs : Cod 0338,,126,,,,feast_0631,genre_in,,http://musmed.eu/source/14272,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://www.e-codices.unifr.ch/en/csg/0338/126/0/Sequence-485
7588,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,V-CVbav : Archivio di San Pietro F.22,,026v,,,,feast_0631,genre_in,,http://musmed.eu/source/14749,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.22/52
7590,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,CH-SGs : Cod 0374,,060,,,,feast_0631,genre_in,,http://musmed.eu/source/14286,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://www.e-codices.unifr.ch/en/csg/0374/60/0/Sequence-508
7592,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,D-W : Cod Guelf Helmst 1008,,068r,,,,feast_0631,genre_in,,http://musmed.eu/source/15154,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,http://diglib.hab.de/mss/1008-helmst/start.htm?image=00139
7593,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-Pn : NAL 01235,,051v,,,,feast_0631,genre_in,,http://musmed.eu/source/13534,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f114.image
7595,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-SOM : Ms 0252,,052v,,,,feast_0631,genre_in,,http://musmed.eu/source/14203,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://bvmm.irht.cnrs.fr/iiif/18074/canvas/canvas-1490369/view
7597,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-Pn : NAL 01890,,0016r,,,,feast_0631,genre_in,,http://musmed.eu/source/13550,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8426272n/f39.item.zoom
7599,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-Pn : Ms Lat 00833,,038v,,,,feast_0631,genre_in,,http://musmed.eu/source/13007,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84323061/f84.item.zoom
7600,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-NS : Ms 0004,,034r,,,,feast_0631,genre_in,,http://musmed.eu/source/12600,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b100158551/f71.image
7601,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-Pn : Ms Lat 17307,,055r,,,,feast_0631,genre_in,,http://musmed.eu/source/13489,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84262643/f115.item.zoom
7603,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,"D-HEu : Cod. Sal. X,007",,030v,,,,feast_0631,genre_in,,http://musmed.eu/source/17266,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://digi.ub.uni-heidelberg.de/diglit/salX7/00062/image
7604,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,A-Gu : Ms 0807,,056r,,,,feast_0631,genre_in,,http://musmed.eu/source/10059,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://unipub.uni-graz.at/obvugrscript/content/zoom/5564696
7605,,,Tibi dixit cor meum quaesivi *,g00733,,,,D-BAa : Msc Lit 007,,023r,,,,feast_0631,genre_in,,http://musmed.eu/source/8678,,,Tibi dixit cor meum quaesivi *,,,,,,https://www.bavarikon.de/object/bav:SBB-KHB-00000SBB00000129?cq=&p=48
7609,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,CH-SGs : Cod 0375,,92,,,,feast_0631,genre_in,,http://musmed.eu/source/14287,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://www.e-codices.unifr.ch/en/csg/0375/92/0/
7610,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-Togs : Ms 001,,083r,,,,feast_0631,genre_in,,http://musmed.eu/source/103078,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://bvmm.irht.cnrs.fr/iiif/31976/canvas/canvas-2795913/view
7614,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,D-Kl : Theol. quart 0015,,053r,,,,feast_0631,genre_in,,http://musmed.eu/source/11376,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://orka.bibliothek.uni-kassel.de/viewer/image/1318578645716/56/
7615,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-Pn : Ms Lat 00904,,056r,,,,feast_0631,genre_in,,http://musmed.eu/source/13023,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f123.image
7616,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,US-Baw : W.0011,,059r,,,,feast_0631,genre_in,,http://musmed.eu/source/8646,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://www.thedigitalwalters.org/Data/WaltersManuscripts/W11/data/W.11/sap/W11_000121_sap.jpg
7618,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-Pa : Ms 0197,,031r,,,,feast_0631,genre_in,,http://musmed.eu/source/98760,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b52510789n/f71.item.zoom
7620,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-AUT : Ms S 0010 (8*),,074r,,,,feast_0631,genre_in,,http://musmed.eu/source/8573,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://bvmm.irht.cnrs.fr/iiif/21559/canvas/canvas-1937943/view
7621,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,CH-ROM : Ms. liturg. FiD 5,,023v,,,,feast_0631,genre_in,,http://musmed.eu/source/97795,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://www.e-codices.unifr.ch/en/fdr/0005/16v/0/Sequence-2575
7622,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,D-DS : Hs 0545,,025r,,,,feast_0631,genre_in,,http://musmed.eu/source/9518,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,http://tudigit.ulb.tu-darmstadt.de/show/Hs-545/0049/image
7623,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-Pm : Ms 0384,,044v,,,,feast_0631,genre_in,,http://musmed.eu/source/15589,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://mazarinum.bibliotheque-mazarine.fr/viewer/17856/?offset=#page=94&viewer=picture&o=bookmark&n=0&q=
7624,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-SEm : Ms 018,,0057,,,,feast_0631,genre_in,,http://musmed.eu/source/20281,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://bvmm.irht.cnrs.fr/mirador/index.php?manifest=https://bvmm.irht.cnrs.fr/iiif/24791/manifest
7625,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,NL-Uu : Hs. 0415,,048r,,,,feast_0631,genre_in,,http://musmed.eu/source/15626,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,http://objects.library.uu.nl/reader/index.php?obj=1874-339013&lan=en#page//11/12/42/111242639532561719634842277441433720358.jpg/mode/1up
7626,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-CA : Ms 0061 (62),,052v,,,,feast_0631,genre_in,,http://musmed.eu/source/9071,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19290&VUE_ID=1708891&carouselThere=false&nbVignettes=4x3&page=5&angle=0&zoom=moyen&tailleReelle=
7627,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,F-CA : Ms 0075 (76),,062v,,,,feast_0631,genre_in,,http://musmed.eu/source/9073,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://bvmm.irht.cnrs.fr/iiif/32304/canvas/canvas-2842047/view
7628,,,Tibi dixit cor meum quaesivi vultum ,g00733,i = 3,,,D-LEu : Ms Thomas 391,,039v,,,,feast_0631,genre_in,,http://musmed.eu/source/138221,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,http://universalviewer.io/uv.html?manifest=https%3A//iiif.ub.uni-leipzig.de/0000032952/manifest.json#?c=0&m=0&s=0&cv=105&xywh=-1210%2C1403%2C6162%2C2808
7629,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,V-CVbav : Ross.0076,,046v,,,,feast_0631,genre_in,,http://musmed.eu/source/98746,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://digi.vatlib.it/view/MSS_Ross.76/104
7630,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,CH-Cobodmer : C 0074,,049r,,,,feast_0631,genre_in,,http://musmed.eu/source/9492,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://www.e-codices.unifr.ch/de/fmb/cb-0074/49r/0/Sequence-825
7631,,,Tibi dixit cor meum quaesivi vultum ,g00733,3,,,B-Br : II 3823,,046r,,,,feast_0631,genre_in,,http://musmed.eu/source/29526,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://services4.libis.be/mirador/index.html?json=61829426aeec2
7634,,,Tibi dixit *,g00733,,,,D-BAa : Msc Lit 005,,189v,,,,feast_0631,genre_in,,http://musmed.eu/source/8676,,,Tibi dixit *,,,,,,https://www.bavarikon.de/object/SBB-KHB-00000SBB00000127?cq=&p=383
7637,,,Tibi dixit cor meum quaesivi vultum ,g00733,3,,,A-KN : Cod 0073,,022r,,,,feast_0631,genre_in,,http://musmed.eu/source/17327,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum Domine requiram ne avertas faciem tuam a me,,,,,,https://manuscripta.at/diglit/AT5000-73/0047
7638,,,Tibi dixit cor meum quaesivi vultum ,g00733,3,,,GB-Dru : Cosin V.V.6,,051v,,,,feast_0631,genre_in,,http://musmed.eu/source/15574,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum Domine requiram ne avertas faciem tuam a me,,,,,,https://iiif.durham.ac.uk/index.html?manifest=t1mp2676v52p&canvas=t1tgf06g295g
7639,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,CH-SGv : VadSlg Ms 0295,,027v,,,,feast_0631,genre_in,,http://musmed.eu/source/14258,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum Domine requiram ne avertas faciem tuam a me,,,,,,https://www.e-codices.unifr.ch/en/vad/0295/27v/0/
7640,,,Tibi dixit cor meum quaesivi vultum [ ,g00733,3,,,F-PR : Ms 0012,,078v,,,,feast_0631,genre_in,,http://musmed.eu/source/14008,,,Tibi dixit cor meum quaesivi vultum [tuum] vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=4246&VUE_ID=936874&carouselThere=false&nbVignettes=4x3&page=1&angle=0&zoom=moyen&tailleReelle=
7641,,,Tibi dixit cor meum quaesivi vultum ,g00733,,,,D-BAa : Msc Lit 006,,024r,,,,feast_0631,genre_in,,http://musmed.eu/source/8677,,,Tibi dixit cor meum quaesivi vultum tuum vultum tuum domine requiram ne avertas faciem tuam a me,,,,,,https://nbn-resolving.org/urn:nbn:de:bvb:22-msc.lit.6-3#0051
8697,,,Exsurge quare obdormis domine,g00640,1,,,CH-P 18,,059,,,,feast_0474,genre_in,office_mi,http://cantus.uwaterloo.ca/source/638308,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,1---f--fhg--fef---hhj--h---h--h--hg---jk--k--k---k--kjk--h---hJ7---f---f--fG--f---gfef---dfd--d---df-gh--g---gh--f--df---fgf--fef---d--cF--f---f--g7--ghkh--gh--h---h--gf--gh--g--fgh--gh---fgf--f---g--ghg--fe---df---fgff--c---df7--f---ded--d---f--g--h---h--g--f---h--g--hg---fe---df---fgh--fe--defede7---ed---4,,,,http://www.e-codices.unifr.ch/en/bcj/0018/059
8704,,,Exsurge quare obdormis Domine exsurge et,g00640,1,,,P-Ln (Lisboa) Biblioteca Nacional de Portugal Iluminado 084,,042r,,,,feast_0474,genre_in,office_mi,http://pemdatabase.eu/source/52642,,,,,,,,,http://pemdatabase.eu/image/88230
8720,,,Exsurge quare obdormis Domine,g00640,1,,,PL-Wn rps 12722 V,,040v,,,,feast_0474,,,http://cantus.ispan.pl/source/4559,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram Adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,http://cantus.ispan.pl/node/28781
8723,,,Exsurge quare obdormis domine,g00640,1,,,PL-Wn Rps 12496 IV,,011v,,,,feast_0474,,,http://cantus.ispan.pl/source/33686,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,http://cantus.ispan.pl/node/33864
8724,,,Exsurge quare obdormis domine,g00640,1,,,PL-WRu I F 414,,012r,,,,feast_0474,,,http://cantus.ispan.pl/source/36027,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,http://cantus.ispan.pl/node/36172
8726,,,Exsurge quare obdormis domine,g00640,1,,,PL-WRu I F 413,,017r,,,,feast_0474,,,http://cantus.ispan.pl/source/39360,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,http://cantus.ispan.pl/node/39855
8727,,,Exsurge quare obdormis domine,g00640,1,,,PL-WRu I F 416,,021r,,,,feast_0474,,,http://cantus.ispan.pl/source/41816,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,http://cantus.ispan.pl/node/42224
8737,,,Exsurge quare obdormis Domine exsurge et ,g00640,,,,F-Pn : Ms Lat 12584,,140v,,,,feast_0474,genre_in,,http://musmed.eu/source/13399,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram Adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8422977w/f284.item.zoom
8738,,,Exsurge quare obdormis Domine exsurge et ,g00640,,,,F-Pn : Ms Lat 00780,,027r,,,,feast_0474,genre_in,,http://musmed.eu/source/12990,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram Adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b6000736q/f62.item
8739,,,Exsurge quare obdormis Domine exsurge et ,g00640,,,,I-BGc : MA 239 (Gamma III.18),,028v,,,,feast_0474,genre_in,,http://musmed.eu/source/8805,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3903#page/64/mode/1up
8741,,,Exsurge quare obdormis Domine exsurge et ,g00640,,,,V-CVbav : Vat.lat.05319,,036r,,,,feast_0474,genre_in,,http://musmed.eu/source/14915,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram Adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://digi.vatlib.it/view/MSS_Vat.lat.5319/79
8742,,,Exsurge quare obdormis Domine exsurge et ,g00640,,,,V-CVbav : Vat.lat.04770,,024r,,,,feast_0474,genre_in,,http://musmed.eu/source/29524,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram Adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://digi.vatlib.it/view/MSS_Vat.lat.4770/51
8743,,,Exsurge quare obdormis Domine exsurge et ,g00640,,,,GB-Lbl : Egerton 0857,,013v,,,,feast_0474,genre_in,,http://musmed.eu/source/29583,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram Adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://manuscrits-france-angleterre.org/view3if/pl/ark:/81055/vdc_100056033061.0x000001/f33
8744,,,Exsurge quare obdormis Domine exsurge et ,g00640,1,,,CH-SGs : Cod 0340,,081,,,,feast_0474,genre_in,,http://musmed.eu/source/14274,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram Adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://www.e-codices.unifr.ch/en/csg/0340/81/0/Sequence-487
8745,,,Exsurge quare obdormis Domine exsurge et ,g00640,1,,,F-Pn : NAL 01414,,013v,,,,feast_0474,genre_in,,http://musmed.eu/source/28426,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram Adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b525113345/f32.image
8750,,,Exsurge quare obdormis Domine exsurge et ,g00640,,,,F-Pn : Ms Lat 18010,,006v,,,,feast_0474,genre_in,,http://musmed.eu/source/13514,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram Adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84262769/f16.image
8751,,,Exsurge quare obdormis Domine exsurge et ,g00640,,,,D-B : Ms mus 40078,,036r,,,,feast_0474,genre_in,,http://musmed.eu/source/8817,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationis nostrae Adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN782404677&PHYSID=PHYS_0075&DMDID=DMDLOG_0001
8753,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-G : Ms 0084 (Ms. 395 Rés.),,103v,,,,feast_0474,genre_in,,http://musmed.eu/source/10075,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,http://pagella.bm-grenoble.fr/img-viewer/Ms/Ms0395/viewer.html?base=BMG&np=B381856103_Ms0395A01.jpg&ns=B381856103_Ms0395B103v.jpg
8754,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-Pn : Ms Lat 09436,,24v,,,,feast_0474,genre_in,,http://musmed.eu/source/15586,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b105511278/f52.item
8755,,,Exsurge quare obdormis domine exsurge et ,g00640,1,,,F-Pn : Ms Lat 00903,,030v,,,,feast_0474,genre_in,,http://musmed.eu/source/13022,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b10506538t/f78.image
8757,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,I-BGc : MA 150 (Psi III.8),,015v,,,,feast_0474,genre_in,,http://musmed.eu/source/41838,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3862#page/36/mode/1up
8759,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,D-KNd : Ms 1001b,,037v,,,,feast_0474,genre_in,,http://musmed.eu/source/11493,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,http://www.ceec.uni-koeln.de/ceec-cgi/kleioc/0010/exec/pagemed/%22kn28-1001b_074.jpg%22/segment/%22body%22
8761,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,GB-Lbl : Harley 4951,,158r,,,,feast_0474,genre_in,,http://musmed.eu/source/29527,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,http://www.bl.uk/manuscripts/Viewer.aspx?ref=harley_ms_4951_f158r
8762,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,CH-SGs : Cod 0338,,102,,,,feast_0474,genre_in,,http://musmed.eu/source/14272,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhesit in terra venter noster exsurge domine adiuva nos et libera nos,,,,,,https://www.e-codices.unifr.ch/en/csg/0338/102/0/Sequence-485
8763,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,V-CVbav : Archivio di San Pietro F.22,,016r,,,,feast_0474,genre_in,,http://musmed.eu/source/14749,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.22/31
8765,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,CH-SGs : Cod 0374,,044,,,,feast_0474,genre_in,,http://musmed.eu/source/14286,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://www.e-codices.unifr.ch/en/csg/0374/44/0/Sequence-508
8767,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,D-W : Cod Guelf Helmst 1008,,049r,,,,feast_0474,genre_in,,http://musmed.eu/source/15154,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationis nostrae adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,http://diglib.hab.de/mss/1008-helmst/start.htm?image=00101
8768,,,Exurge quare obdormis domine exurge et ,g00640,,,,F-Pn : NAL 01235,,040r,,,,feast_0474,genre_in,,http://musmed.eu/source/13534,,,Exurge quare obdormis domine exurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exurge domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f91.image
8770,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-SOM : Ms 0252,,034r,,,,feast_0474,genre_in,,http://musmed.eu/source/14203,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://bvmm.irht.cnrs.fr/iiif/18074/canvas/canvas-1490350/view
8772,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-Pn : NAL 01890,,002r,,,,feast_0474,genre_in,,http://musmed.eu/source/13550,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8426272n/f11.item.zoom
8773,,,Exsurge quare obdormis domine *,g00640,,,,F-Pn : NAL 01890,,166v,,,,feast_0577,genre_in,,http://musmed.eu/source/13550,,,Exsurge quare obdormis domine *,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8426272n/f340.item.zoom
8774,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-Pn : Ms Lat 00833,,021r,,,,feast_0474,genre_in,,http://musmed.eu/source/13007,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84323061/f49.item.zoom
8775,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-NS : Ms 0004,,018v,,,,feast_0474,genre_in,,http://musmed.eu/source/12600,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b100158551/f40.image
8776,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-Pn : Ms Lat 17307,,035v,,,,feast_0474,genre_in,,http://musmed.eu/source/13489,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84262643/f76.item.zoom
